Prov Name,Province,District,Secteur,Cellule,Village,HH
North,Amajyaruguru,Gicumbi,Mutete,Kabeza,Minanire,80
North,Amajyaruguru,Gicumbi,Mutete,Kabeza,Nyagasozi,107
North,Amajyaruguru,Gicumbi,Mutete,Kabeza,Rusebeya,120
North,Amajyaruguru,Gicumbi,Mutete,Musenyi,Gataba,108
North,Amajyaruguru,Gicumbi,Mutete,Musenyi,Karambi,205
North,Amajyaruguru,Gicumbi,Mutete,Musenyi,Kimisugi,157
North,Amajyaruguru,Gicumbi,Mutete,Musenyi,Muhororo,161
North,Amajyaruguru,Gicumbi,Mutete,Musenyi,Rukondo,120
North,Amajyaruguru,Gicumbi,Mutete,Musenyi,Rurama,111
North,Amajyaruguru,Gicumbi,Mutete,Musenyi,Rutongo,109
North,Amajyaruguru,Gicumbi,Mutete,Mutandi,Gatare,114
North,Amajyaruguru,Gicumbi,Mutete,Mutandi,Gihangara,118
North,Amajyaruguru,Gicumbi,Mutete,Mutandi,Kamaganga,128
North,Amajyaruguru,Gicumbi,Mutete,Mutandi,Karama,121
North,Amajyaruguru,Gicumbi,Mutete,Mutandi,Karambi,97
North,Amajyaruguru,Gicumbi,Mutete,Mutandi,Kariku,92
North,Amajyaruguru,Gicumbi,Mutete,Mutandi,Muhengeri,141
North,Amajyaruguru,Gicumbi,Mutete,Mutandi,Nyarubande,94
North,Amajyaruguru,Gicumbi,Mutete,Nyarubuye,Gitega,110
North,Amajyaruguru,Gicumbi,Mutete,Nyarubuye,Kajwejwe,113
North,Amajyaruguru,Gicumbi,Mutete,Nyarubuye,Kavumu,107
North,Amajyaruguru,Gicumbi,Mutete,Nyarubuye,Mataba,98
North,Amajyaruguru,Gicumbi,Mutete,Nyarubuye,Nkenzi,147
North,Amajyaruguru,Gicumbi,Mutete,Nyarubuye,Rugarama,97
North,Amajyaruguru,Gicumbi,Mutete,Nyarubuye,Ruhondo,121
North,Amajyaruguru,Gicumbi,Mutete,Nyarubuye,Rusumo,125
North,Amajyaruguru,Gicumbi,Nyamiyaga,Gahumuliza,Majyambere,118
North,Amajyaruguru,Gicumbi,Nyamiyaga,Gahumuliza,Maya,127
North,Amajyaruguru,Gicumbi,Nyamiyaga,Gahumuliza,Ruhango,118
North,Amajyaruguru,Gicumbi,Nyamiyaga,Jamba,Byimana,118
North,Amajyaruguru,Gicumbi,Nyamiyaga,Jamba,Kamabuye,159
North,Amajyaruguru,Gicumbi,Nyamiyaga,Jamba,Kumuremure,157
North,Amajyaruguru,Gicumbi,Nyamiyaga,Jamba,Rugarama,119
North,Amajyaruguru,Gicumbi,Nyamiyaga,Kabeza,Karambo,142
North,Amajyaruguru,Gicumbi,Nyamiyaga,Kabeza,Mataba,152
North,Amajyaruguru,Gicumbi,Nyamiyaga,Kabeza,Mugorore,156
North,Amajyaruguru,Gicumbi,Nyamiyaga,Kabeza,Rugari,175
North,Amajyaruguru,Gicumbi,Nyamiyaga,Kabuga,Kabeza,115
North,Amajyaruguru,Gicumbi,Nyamiyaga,Kabuga,Kaduha,122
North,Amajyaruguru,Gicumbi,Nyamiyaga,Kabuga,Mubuga,125
North,Amajyaruguru,Gicumbi,Nyamiyaga,Kabuga,Nyarubuye,124
North,Amajyaruguru,Gicumbi,Nyamiyaga,Karambo,Gaseke,164
North,Amajyaruguru,Gicumbi,Nyamiyaga,Karambo,Gatare,113
North,Amajyaruguru,Gicumbi,Nyamiyaga,Karambo,Kinyinya,131
North,Amajyaruguru,Gicumbi,Nyamiyaga,Karambo,Murama,144
North,Amajyaruguru,Gicumbi,Nyamiyaga,Kiziba,Gasave,152
North,Amajyaruguru,Gicumbi,Nyamiyaga,Kiziba,Karambi,123
North,Amajyaruguru,Gicumbi,Nyamiyaga,Kiziba,Nyirakagamba,158
North,Amajyaruguru,Gicumbi,Nyamiyaga,Kiziba,Rwingwe,143
North,Amajyaruguru,Gicumbi,Nyamiyaga,Mataba,Mataba,118
North,Amajyaruguru,Gicumbi,Nyamiyaga,Mataba,Miyange,133
North,Amajyaruguru,Gicumbi,Nyamiyaga,Mataba,Rugarama,122
North,Amajyaruguru,Gicumbi,Nyamiyaga,Mataba,Ruyaga,124
North,Amajyaruguru,Gicumbi,Nyankenke,Butare,Gikombe,119
North,Amajyaruguru,Gicumbi,Nyankenke,Butare,Kabere,530
North,Amajyaruguru,Gicumbi,Nyankenke,Butare,Rwambeho,113
North,Amajyaruguru,Gicumbi,Nyankenke,Butare,Rwirute,119
North,Amajyaruguru,Gicumbi,Nyankenke,Butare,Ryabishanga,136
North,Amajyaruguru,Gicumbi,Nyankenke,Kigogo,Gakoma,123
North,Amajyaruguru,Gicumbi,Nyankenke,Kigogo,Gasake,118
North,Amajyaruguru,Gicumbi,Nyankenke,Kigogo,Gatare,114
North,Amajyaruguru,Gicumbi,Nyankenke,Kigogo,Kiyovu,90
North,Amajyaruguru,Gicumbi,Nyankenke,Kigogo,Ntabangira,114
North,Amajyaruguru,Gicumbi,Nyankenke,Kigogo,Rusayu,115
North,Amajyaruguru,Gicumbi,Nyankenke,Kinishya,Gashiru,106
North,Amajyaruguru,Gicumbi,Nyankenke,Kinishya,Kabuga,107
North,Amajyaruguru,Gicumbi,Nyankenke,Kinishya,Nyagafunzo,108
North,Amajyaruguru,Gicumbi,Nyankenke,Kinishya,Nyirantarengwa,97
North,Amajyaruguru,Gicumbi,Nyankenke,Kinishya,Rwata,104
North,Amajyaruguru,Gicumbi,Nyankenke,Rusasa,Birumba,124
North,Amajyaruguru,Gicumbi,Nyankenke,Rusasa,Mashyiga,135
North,Amajyaruguru,Gicumbi,Nyankenke,Rusasa,Nyangezi,120
North,Amajyaruguru,Gicumbi,Nyankenke,Rusasa,Rembero,147
North,Amajyaruguru,Gicumbi,Nyankenke,Rusasa,Ruhoho,101
North,Amajyaruguru,Gicumbi,Nyankenke,Rutete,Kabingo,110
North,Amajyaruguru,Gicumbi,Nyankenke,Rutete,Kageje,114
North,Amajyaruguru,Gicumbi,Nyankenke,Rutete,Nyamugali,127
North,Amajyaruguru,Gicumbi,Nyankenke,Rutete,Ruhinga,129
North,Amajyaruguru,Gicumbi,Nyankenke,Rutete,Ryanterura,118
North,Amajyaruguru,Gicumbi,Nyankenke,Rutete,Shokero,100
North,Amajyaruguru,Gicumbi,Nyankenke,Rwagihura,Gacaca,137
North,Amajyaruguru,Gicumbi,Nyankenke,Rwagihura,Kabahura,109
North,Amajyaruguru,Gicumbi,Nyankenke,Rwagihura,Kagogo,127
North,Amajyaruguru,Gicumbi,Nyankenke,Rwagihura,Mwendo,106
North,Amajyaruguru,Gicumbi,Nyankenke,Rwagihura,Rwagihura,123
North,Amajyaruguru,Gicumbi,Nyankenke,Yaramba,Cyankaranka,123
North,Amajyaruguru,Gicumbi,Nyankenke,Yaramba,Mwenyi,106
North,Amajyaruguru,Gicumbi,Nyankenke,Yaramba,Nturo,98
North,Amajyaruguru,Gicumbi,Nyankenke,Yaramba,Nyarubuye,106
North,Amajyaruguru,Gicumbi,Nyankenke,Yaramba,Nyirakazo,105
North,Amajyaruguru,Gicumbi,Rubaya,Gihanga,Gomba,119
North,Amajyaruguru,Gicumbi,Rubaya,Gihanga,Kirimbi,104
North,Amajyaruguru,Gicumbi,Rubaya,Gihanga,Nkurura,107
North,Amajyaruguru,Gicumbi,Rubaya,Gihanga,Runaba,142
North,Amajyaruguru,Gicumbi,Rubaya,Gihanga,Rusambya,129
North,Amajyaruguru,Gicumbi,Rubaya,Gishambashayo,Gashiru,124
North,Amajyaruguru,Gicumbi,Rubaya,Gishambashayo,Karambo,100
North,Amajyaruguru,Gicumbi,Rubaya,Gishari,Kabaya,110
North,Amajyaruguru,Gicumbi,Rubaya,Gishari,Kagugo,167
North,Amajyaruguru,Gicumbi,Rubaya,Gishari,Mugote,106
North,Amajyaruguru,Gicumbi,Rubaya,Gishari,Nyakesha,104
North,Amajyaruguru,Gicumbi,Rubaya,Muguramo,Centre Rubaya,142
North,Amajyaruguru,Gicumbi,Rubaya,Muguramo,Gasheke,91
North,Amajyaruguru,Gicumbi,Rubaya,Muguramo,Mabare,132
North,Amajyaruguru,Gicumbi,Rubaya,Muguramo,Ngange,125
North,Amajyaruguru,Gicumbi,Rubaya,Nyamiyaga,Kabeza,102
North,Amajyaruguru,Gicumbi,Rubaya,Nyamiyaga,Kiriba,110
North,Amajyaruguru,Gicumbi,Rubaya,Nyamiyaga,Mariba,118
North,Amajyaruguru,Gicumbi,Rukomo,Cyeya,Birambo,128
North,Amajyaruguru,Gicumbi,Rukomo,Cyeya,Bisika,108
North,Amajyaruguru,Gicumbi,Rukomo,Cyeya,Bwuhira,113
North,Amajyaruguru,Gicumbi,Rukomo,Cyeya,Gateke,137
North,Amajyaruguru,Gicumbi,Rukomo,Cyeya,Kanombe,138
North,Amajyaruguru,Gicumbi,Rukomo,Cyeya,Rwambungo,132
North,Amajyaruguru,Gicumbi,Rukomo,Cyuru,Bukamba,103
North,Amajyaruguru,Gicumbi,Rukomo,Cyuru,Kabuga,95
North,Amajyaruguru,Gicumbi,Rukomo,Cyuru,Karengo,83
North,Amajyaruguru,Gicumbi,Rukomo,Cyuru,Kimiko,98
North,Amajyaruguru,Gicumbi,Rukomo,Cyuru,Muhama,121
North,Amajyaruguru,Gicumbi,Rukomo,Cyuru,Nyamutezi,246
North,Amajyaruguru,Gicumbi,Rukomo,Cyuru,Sabiro,157
North,Amajyaruguru,Gicumbi,Rukomo,Gisiza,Gatare,98
North,Amajyaruguru,Gicumbi,Rukomo,Gisiza,Gitaba,122
North,Amajyaruguru,Gicumbi,Rukomo,Gisiza,Karambi,113
North,Amajyaruguru,Gicumbi,Rukomo,Gisiza,Nyarubuye,108
North,Amajyaruguru,Gicumbi,Rukomo,Gisiza,Rushubi,169
North,Amajyaruguru,Gicumbi,Rukomo,Gisiza,Rusumo,103
North,Amajyaruguru,Gicumbi,Rukomo,Kinyami,Gahondo,119
North,Amajyaruguru,Gicumbi,Rukomo,Kinyami,Gasharara,143
North,Amajyaruguru,Gicumbi,Rukomo,Kinyami,Kariba,117
North,Amajyaruguru,Gicumbi,Rukomo,Kinyami,Kivugiza,119
North,Amajyaruguru,Gicumbi,Rukomo,Kinyami,Meshero,130
North,Amajyaruguru,Gicumbi,Rukomo,Kinyami,Rukomo,164
North,Amajyaruguru,Gicumbi,Rukomo,Kinyami,Ryarubanza,120
North,Amajyaruguru,Gicumbi,Rukomo,Mabare,Cyingoma,144
North,Amajyaruguru,Gicumbi,Rukomo,Mabare,Kanyiramana,145
North,Amajyaruguru,Gicumbi,Rukomo,Mabare,Kararama,137
North,Amajyaruguru,Gicumbi,Rukomo,Mabare,Kayungwe,137
North,Amajyaruguru,Gicumbi,Rukomo,Mabare,Mburamazi,135
North,Amajyaruguru,Gicumbi,Rukomo,Mabare,Murambo,120
North,Amajyaruguru,Gicumbi,Rukomo,Mabare,Ryandinda,129
North,Amajyaruguru,Gicumbi,Rukomo,Munyinya,Kabeza,117
North,Amajyaruguru,Gicumbi,Rukomo,Munyinya,Kabuga,161
North,Amajyaruguru,Gicumbi,Rukomo,Munyinya,Mataba,146
North,Amajyaruguru,Gicumbi,Rukomo,Munyinya,Munyinya,150
North,Amajyaruguru,Gicumbi,Rukomo,Munyinya,Nyankokoma,128
North,Amajyaruguru,Gicumbi,Rukomo,Munyinya,Rwamushumba,132
North,Amajyaruguru,Gicumbi,Rushaki,Gitega,Bugwe,137
North,Amajyaruguru,Gicumbi,Rushaki,Gitega,Gisiza,97
North,Amajyaruguru,Gicumbi,Rushaki,Gitega,Gitega,94
North,Amajyaruguru,Gicumbi,Rushaki,Gitega,Kabo,123
North,Amajyaruguru,Gicumbi,Rushaki,Gitega,Karambi,153
North,Amajyaruguru,Gicumbi,Rushaki,Gitega,Karambo,157
North,Amajyaruguru,Gicumbi,Rushaki,Gitega,Rubyiro,119
North,Amajyaruguru,Gicumbi,Rushaki,Gitega,Ryaruganzu,83
North,Amajyaruguru,Gicumbi,Rushaki,Kamutora,Gashinge,112
North,Amajyaruguru,Gicumbi,Rushaki,Kamutora,Kabuga,166
North,Amajyaruguru,Gicumbi,Rushaki,Kamutora,Kamutora,100
North,Amajyaruguru,Gicumbi,Rushaki,Kamutora,Karwoga,65
North,Amajyaruguru,Gicumbi,Rushaki,Kamutora,Mabare,112
North,Amajyaruguru,Gicumbi,Rushaki,Kamutora,Nkamba,226
North,Amajyaruguru,Gicumbi,Rushaki,Kamutora,Nyamyumba,78
North,Amajyaruguru,Gicumbi,Rushaki,Kamutora,Remera,102
North,Amajyaruguru,Gicumbi,Rushaki,Karurama,C. Rushaki,87
North,Amajyaruguru,Gicumbi,Rushaki,Karurama,Gatonde,100
North,Amajyaruguru,Gicumbi,Rushaki,Karurama,Izinga,98
North,Amajyaruguru,Gicumbi,Rushaki,Karurama,Mbuga,130
North,Amajyaruguru,Gicumbi,Rushaki,Karurama,Ngabira,117
North,Amajyaruguru,Gicumbi,Rushaki,Karurama,Nyaruhanga,97
North,Amajyaruguru,Gicumbi,Rushaki,Karurama,Rumuri,107
North,Amajyaruguru,Gicumbi,Rushaki,Karurama,Rwaranda,83
North,Amajyaruguru,Gicumbi,Rutare,Bikumba,Karugeyo,177
North,Amajyaruguru,Gicumbi,Rutare,Bikumba,Kintaganirwa,188
North,Amajyaruguru,Gicumbi,Rutare,Bikumba,MAREMBO,242
North,Amajyaruguru,Gicumbi,Rutare,Bikumba,Matyazo,190
North,Amajyaruguru,Gicumbi,Rutare,Bikumba,Nyabisindu,222
North,Amajyaruguru,Gicumbi,Rutare,Gasharu,Buyegero,90
North,Amajyaruguru,Gicumbi,Rutare,Gasharu,Kabagabo,109
North,Amajyaruguru,Gicumbi,Rutare,Gasharu,Kabusunzu,71
North,Amajyaruguru,Gicumbi,Rutare,Gasharu,Kagarama,104
North,Amajyaruguru,Gicumbi,Rutare,Gasharu,Rwimbogo,149
North,Amajyaruguru,Gicumbi,Rutare,Gasharu,Yogi,75
North,Amajyaruguru,Gicumbi,Rutare,Gatwaro,Bureranyana,108
North,Amajyaruguru,Gicumbi,Rutare,Gatwaro,Gashinya,190
North,Amajyaruguru,Gicumbi,Rutare,Gatwaro,Kabira,222
North,Amajyaruguru,Gicumbi,Rutare,Gatwaro,Kanaba,107
North,Amajyaruguru,Gicumbi,Rutare,Kigabiro,Kabuye,175
North,Amajyaruguru,Gicumbi,Rutare,Kigabiro,Munini,174
North,Amajyaruguru,Gicumbi,Rutare,Kigabiro,Nyakabingo,149
North,Amajyaruguru,Gicumbi,Rutare,Kigabiro,Nyakavonga,135
North,Amajyaruguru,Gicumbi,Rutare,Kigabiro,Rugarama,133
North,Amajyaruguru,Gicumbi,Rutare,Munanira,Bushokanyambo,160
North,Amajyaruguru,Gicumbi,Rutare,Munanira,Gasharu,169
North,Amajyaruguru,Gicumbi,Rutare,Munanira,Kirwa,164
North,Amajyaruguru,Gicumbi,Rutare,Munanira,Mataba,183
North,Amajyaruguru,Gicumbi,Rutare,Munanira,Ruti,112
North,Amajyaruguru,Gicumbi,Rutare,NKOTO,Bariza,190
North,Amajyaruguru,Gicumbi,Rutare,NKOTO,Murehe,181
North,Amajyaruguru,Gicumbi,Rutare,NKOTO,Nyagatoma,222
North,Amajyaruguru,Gicumbi,Rutare,NKOTO,Nyansenge,204
North,Amajyaruguru,Gicumbi,Rutare,NKOTO,Rwangamwanda,198
North,Amajyaruguru,Gicumbi,Ruvune,Cyandaro,Karambo,129
North,Amajyaruguru,Gicumbi,Ruvune,Cyandaro,Kigarama,116
North,Amajyaruguru,Gicumbi,Ruvune,Cyandaro,Mushesho,129
North,Amajyaruguru,Gicumbi,Ruvune,Cyandaro,Nyankokoma,80
North,Amajyaruguru,Gicumbi,Ruvune,Cyandaro,Rugarama,105
North,Amajyaruguru,Gicumbi,Ruvune,Gasambya,Karambi,97
North,Amajyaruguru,Gicumbi,Ruvune,Gasambya,Kirara,72
North,Amajyaruguru,Gicumbi,Ruvune,Gasambya,Mataba,82
North,Amajyaruguru,Gicumbi,Ruvune,Gasambya,Nyamirama,87
North,Amajyaruguru,Gicumbi,Ruvune,Gasambya,Ruhete,133
North,Amajyaruguru,Gicumbi,Ruvune,Gasambya,Ryasunzu,88
North,Amajyaruguru,Gicumbi,Ruvune,Gashirira,Kagasha,109
North,Amajyaruguru,Gicumbi,Ruvune,Gashirira,Nyarubuye,126
North,Amajyaruguru,Gicumbi,Ruvune,Gashirira,Nyarurama,110
North,Amajyaruguru,Gicumbi,Ruvune,Gashirira,Nyarwina,123
North,Amajyaruguru,Gicumbi,Ruvune,Gashirira,Remera,109
North,Amajyaruguru,Gicumbi,Ruvune,Gashirira,Rugerero,115
North,Amajyaruguru,Gicumbi,Ruvune,Kabare,Buyanja,105
North,Amajyaruguru,Gicumbi,Ruvune,Kabare,Murehe,85
North,Amajyaruguru,Gicumbi,Ruvune,Kabare,Nyarusange,102
North,Amajyaruguru,Gicumbi,Ruvune,Kabare,Taba,135
North,Amajyaruguru,Gicumbi,Ruvune,Rebero,Bitoma,125
North,Amajyaruguru,Gicumbi,Ruvune,Rebero,Burambo,74
North,Amajyaruguru,Gicumbi,Ruvune,Rebero,Gatare,167
North,Amajyaruguru,Gicumbi,Ruvune,Rebero,Kirwa,87
North,Amajyaruguru,Gicumbi,Ruvune,Rebero,Mwanza,92
North,Amajyaruguru,Gicumbi,Ruvune,Rebero,Rwaburegeya,68
North,Amajyaruguru,Gicumbi,Ruvune,Rebero,Rwamiko,129
North,Amajyaruguru,Gicumbi,Ruvune,Rebero,Sunzu,70
North,Amajyaruguru,Gicumbi,Ruvune,Ruhondo,Gatoki,109
North,Amajyaruguru,Gicumbi,Ruvune,Ruhondo,Karambo,154
North,Amajyaruguru,Gicumbi,Ruvune,Ruhondo,Kirwa,64
North,Amajyaruguru,Gicumbi,Ruvune,Ruhondo,Mugorore,102
North,Amajyaruguru,Gicumbi,Ruvune,Ruhondo,Nyagakizi,147
North,Amajyaruguru,Gicumbi,Ruvune,Ruhondo,Nyakaju,92
North,Amajyaruguru,Gicumbi,Ruvune,Ruhondo,Rwinyana,83
North,Amajyaruguru,Gicumbi,Rwamiko,Cyeru,Bugarura,102
North,Amajyaruguru,Gicumbi,Rwamiko,Cyeru,Gabiro,107
North,Amajyaruguru,Gicumbi,Rwamiko,Cyeru,Kamurenzi,97
North,Amajyaruguru,Gicumbi,Rwamiko,Cyeru,Karika,138
North,Amajyaruguru,Gicumbi,Rwamiko,Cyeru,Mukuyu,95
North,Amajyaruguru,Gicumbi,Rwamiko,Cyeru,Murambi,104
North,Amajyaruguru,Gicumbi,Rwamiko,Cyeru,Nyagasozi,111
North,Amajyaruguru,Gicumbi,Rwamiko,Cyeru,Rugarama,85
North,Amajyaruguru,Gicumbi,Rwamiko,Kigabiro,Cyiri,199
North,Amajyaruguru,Gicumbi,Rwamiko,Kigabiro,Kabira,171
North,Amajyaruguru,Gicumbi,Rwamiko,Kigabiro,Kanyove,176
North,Amajyaruguru,Gicumbi,Rwamiko,Kigabiro,Karangara,150
North,Amajyaruguru,Gicumbi,Rwamiko,Kigabiro,Mutambiko,115
North,Amajyaruguru,Gicumbi,Rwamiko,Kigabiro,Rubuye,123
North,Amajyaruguru,Gicumbi,Rwamiko,Nyagahinga,Kabusunzu,115
North,Amajyaruguru,Gicumbi,Rwamiko,Nyagahinga,Kibiraro,116
North,Amajyaruguru,Gicumbi,Rwamiko,Nyagahinga,Kigaga,172
North,Amajyaruguru,Gicumbi,Rwamiko,Nyagahinga,Ntaremba,133
North,Amajyaruguru,Gicumbi,Rwamiko,Nyagahinga,Rugarama,103
North,Amajyaruguru,Gicumbi,Shangasha,Bushara,Bushara,133
North,Amajyaruguru,Gicumbi,Shangasha,Bushara,Gasura,173
North,Amajyaruguru,Gicumbi,Shangasha,Bushara,Gatare,127
North,Amajyaruguru,Gicumbi,Shangasha,Bushara,Nganzo,98
North,Amajyaruguru,Gicumbi,Shangasha,Kitazigurwa,Gacyamo,79
North,Amajyaruguru,Gicumbi,Shangasha,Kitazigurwa,Iharama,149
North,Amajyaruguru,Gicumbi,Shangasha,Kitazigurwa,Mubuga,126
North,Amajyaruguru,Gicumbi,Shangasha,Kitazigurwa,Ntomvu,103
North,Amajyaruguru,Gicumbi,Shangasha,Kitazigurwa,Rugarama,129
North,Amajyaruguru,Gicumbi,Shangasha,Nyabishambi,Gasiza,151
North,Amajyaruguru,Gicumbi,Shangasha,Nyabishambi,Kagali,101
North,Amajyaruguru,Gicumbi,Shangasha,Nyabishambi,Karambo,108
North,Amajyaruguru,Gicumbi,Shangasha,Nyabishambi,Matyazo,101
North,Amajyaruguru,Gicumbi,Shangasha,Nyabishambi,Murambo,135
North,Amajyaruguru,Gicumbi,Shangasha,Nyabishambi,Rukiniro,94
North,Amajyaruguru,Gicumbi,Shangasha,Nyabishambi,Rutete,108
North,Amajyaruguru,Gicumbi,Shangasha,Nyabubare,Bikumba,116
North,Amajyaruguru,Gicumbi,Shangasha,Nyabubare,Irembo,112
North,Amajyaruguru,Gicumbi,Shangasha,Nyabubare,Karuhanga,97
North,Amajyaruguru,Gicumbi,Shangasha,Nyabubare,Nyakabingo,155
North,Amajyaruguru,Gicumbi,Shangasha,Nyabubare,Nyamiyaga,124
North,Amajyaruguru,Gicumbi,Shangasha,Shangasha,Ituze,105
North,Amajyaruguru,Gicumbi,Shangasha,Shangasha,Kabeza,154
North,Amajyaruguru,Gicumbi,Shangasha,Shangasha,Kajyanjyali,121
North,Amajyaruguru,Gicumbi,Shangasha,Shangasha,Rugali,130
North,Amajyaruguru,Gicumbi,Shangasha,Shangasha,Runaba,140
North,Amajyaruguru,Gicumbi,Shangasha,Shangasha,Ryamatebura,155
North,Amajyaruguru,Musanze,Busogo,Gisesero,Gahanga,658
North,Amajyaruguru,Musanze,Busogo,Gisesero,Jabiro,288
North,Amajyaruguru,Musanze,Busogo,Gisesero,Kabaya,428
North,Amajyaruguru,Musanze,Busogo,Gisesero,Nengo,334
North,Amajyaruguru,Musanze,Busogo,Kavumu,Gatovu,156
North,Amajyaruguru,Musanze,Busogo,Kavumu,Karema,83
North,Amajyaruguru,Musanze,Busogo,Kavumu,Karuriza,99
North,Amajyaruguru,Musanze,Busogo,Kavumu,Mutaboneka,115
North,Amajyaruguru,Musanze,Busogo,Kavumu,Rugeshi,119
North,Amajyaruguru,Musanze,Busogo,Nyagisozi,Cyasure,192
North,Amajyaruguru,Musanze,Busogo,Nyagisozi,Gora,215
North,Amajyaruguru,Musanze,Busogo,Nyagisozi,Kabwenge,253
North,Amajyaruguru,Musanze,Busogo,Nyagisozi,Kirezi,145
North,Amajyaruguru,Musanze,Busogo,Nyagisozi,Rurembo,201
North,Amajyaruguru,Musanze,Busogo,Sahara,Nyarubuye,433
North,Amajyaruguru,Musanze,Busogo,Sahara,Nyiragaju,200
North,Amajyaruguru,Musanze,Busogo,Sahara,Rubaya,182
North,Amajyaruguru,Musanze,Busogo,Sahara,Ryamukutsi,218
North,Amajyaruguru,Musanze,Cyuve,Bukinanyana,Bubandu,176
North,Amajyaruguru,Musanze,Cyuve,Bukinanyana,Mubwiza,200
North,Amajyaruguru,Musanze,Cyuve,Bukinanyana,Murambi,140
North,Amajyaruguru,Musanze,Cyuve,Bukinanyana,Mwidagaduro,116
North,Amajyaruguru,Musanze,Cyuve,Bukinanyana,Mwirongi,161
North,Amajyaruguru,Musanze,Cyuve,Bukinanyana,Rugeshi,169
North,Amajyaruguru,Musanze,Cyuve,Buruba,Bazizana,136
North,Amajyaruguru,Musanze,Cyuve,Buruba,Kabahama,132
North,Amajyaruguru,Musanze,Cyuve,Buruba,Kamenantare,124
North,Amajyaruguru,Musanze,Cyuve,Buruba,Ruhindinka,215
North,Amajyaruguru,Musanze,Cyuve,Buruba,Rutemba,226
North,Amajyaruguru,Musanze,Cyuve,Buruba,Ruvumu,115
North,Amajyaruguru,Musanze,Cyuve,Cyanya,Kabaya,92
North,Amajyaruguru,Musanze,Cyuve,Cyanya,Karugabanya,146
North,Amajyaruguru,Musanze,Cyuve,Cyanya,Kayange,147
North,Amajyaruguru,Musanze,Cyuve,Cyanya,Kibande,163
North,Amajyaruguru,Musanze,Cyuve,Cyanya,Mubari,105
North,Amajyaruguru,Musanze,Cyuve,Cyanya,Mubuga,128
North,Amajyaruguru,Musanze,Cyuve,Cyanya,Mugarama,130
North,Amajyaruguru,Musanze,Cyuve,Cyanya,Rebero,118
North,Amajyaruguru,Musanze,Cyuve,Cyanya,Ruhehe,155
North,Amajyaruguru,Musanze,Cyuve,Kabeza,Bucuzi,147
North,Amajyaruguru,Musanze,Cyuve,Kabeza,Gashangiro,213
North,Amajyaruguru,Musanze,Cyuve,Kabeza,Kareba,228
North,Amajyaruguru,Musanze,Cyuve,Kabeza,Karinzi,262
North,Amajyaruguru,Musanze,Cyuve,Kabeza,Karunyura,230
North,Amajyaruguru,Musanze,Cyuve,Kabeza,Kungo,280
North,Amajyaruguru,Musanze,Cyuve,Migeshi,Buremu,142
North,Amajyaruguru,Musanze,Cyuve,Migeshi,Gakenke,100
North,Amajyaruguru,Musanze,Cyuve,Migeshi,Kabaya,147
North,Amajyaruguru,Musanze,Cyuve,Migeshi,Kamanga,147
North,Amajyaruguru,Musanze,Cyuve,Migeshi,Kiviriza,155
North,Amajyaruguru,Musanze,Cyuve,Migeshi,Mugari,120
North,Amajyaruguru,Musanze,Cyuve,Migeshi,Nyaruyaga,135
North,Amajyaruguru,Musanze,Cyuve,Migeshi,Rabika,142
North,Amajyaruguru,Musanze,Cyuve,Rwebeya,Marantima,288
North,Amajyaruguru,Musanze,Cyuve,Rwebeya,Mubuga,257
North,Amajyaruguru,Musanze,Cyuve,Rwebeya,Nganzo,207
North,Amajyaruguru,Musanze,Cyuve,Rwebeya,Nyarubande,245
North,Amajyaruguru,Musanze,Cyuve,Rwebeya,Nyiraruhengeri,204
North,Amajyaruguru,Musanze,Gacaca,Gakoro,Butunda,175
North,Amajyaruguru,Musanze,Gacaca,Gakoro,Cyiri,186
North,Amajyaruguru,Musanze,Gacaca,Gakoro,Gahama,273
North,Amajyaruguru,Musanze,Gacaca,Gakoro,Murora,217
North,Amajyaruguru,Musanze,Gacaca,Gakoro,Murundo,183
North,Amajyaruguru,Musanze,Gacaca,Gakoro,Nkomero,246
North,Amajyaruguru,Musanze,Gacaca,Gasakuza,Gasenyi,169
North,Amajyaruguru,Musanze,Gacaca,Gasakuza,Gataba,120
North,Amajyaruguru,Musanze,Gacaca,Gasakuza,Karushenyi,123
North,Amajyaruguru,Musanze,Gacaca,Gasakuza,Nyamugari,180
North,Amajyaruguru,Musanze,Gacaca,Gasakuza,Ruhasa,155
North,Amajyaruguru,Musanze,Gacaca,Gasakuza,Rurambo,113
North,Amajyaruguru,Musanze,Gacaca,Kabirizi,Gitovu,245
North,Amajyaruguru,Musanze,Gacaca,Kabirizi,Kabushanda,267
North,Amajyaruguru,Musanze,Gacaca,Kabirizi,Kanama,262
North,Amajyaruguru,Musanze,Gacaca,Kabirizi,Karama,215
North,Amajyaruguru,Musanze,Gacaca,Kabirizi,Mata,335
North,Amajyaruguru,Musanze,Gacaca,Kabirizi,Mukungwa,179
North,Amajyaruguru,Musanze,Gacaca,Kabirizi,Rungu,272
North,Amajyaruguru,Musanze,Gacaca,Karwasa,Burengo,133
North,Amajyaruguru,Musanze,Gacaca,Karwasa,Kabukende,202
North,Amajyaruguru,Musanze,Gacaca,Karwasa,Karambi,163
North,Amajyaruguru,Musanze,Gacaca,Karwasa,Kavumu,268
North,Amajyaruguru,Musanze,Gacaca,Karwasa,Sarazi,83
North,Amajyaruguru,Musanze,Gashaki,Kigabiro,Birwa,129
North,Amajyaruguru,Musanze,Gashaki,Kigabiro,Butate,108
